SpeciesID,Type,IsVertibrate,IsMammal,DNAtype,Ncodons,SpeciesName,Domain,Kingdom,Phylum,Class,Order,Family,Genus,RawGenomeKmeans,NMFGenomeKmeans,RawGenomeSpec
648,bacteria,0,0,0,44644,Aeromonas punctata,,bacteria,proteobacteria,gammaproteobacteria,aeromonadales,aeromonadaceae,aeromonas,3,1,0
84641,bacteria,0,0,0,1382,Aeromonas punctata subsp. punctata,,bacteria,proteobacteria,gammaproteobacteria,aeromonadales,aeromonadaceae,aeromonas,1,6,0
645,bacteria,0,0,0,19110,Aeromonas salmonicida,bacteria,bacteria,proteobacteria,gammaproteobacteria,aeromonadales,aeromonadaceae,aeromonas,3,2,0
113288,bacteria,0,0,0,1306,Aeromonas salmonicida subsp. achromogenes,bacteria,bacteria,proteobacteria,gammaproteobacteria,aeromonadales,aeromonadaceae,aeromonas,3,4,1
29491,bacteria,0,0,0,40119,Aeromonas salmonicida subsp. salmonicida,bacteria,bacteria,proteobacteria,gammaproteobacteria,aeromonadales,aeromonadaceae,aeromonas,3,2,0
382245,bacteria,0,0,0,1397522,Aeromonas salmonicida subsp. salmonicida A449,bacteria,bacteria,proteobacteria,gammaproteobacteria,aeromonadales,aeromonadaceae,aeromonas,1,1,0
646,bacteria,0,0,0,6001,Aeromonas sobria,bacteria,bacteria,proteobacteria,gammaproteobacteria,aeromonadales,aeromonadaceae,aeromonas,1,1,0
77207,bacteria,0,0,0,4111,Aeromonas sp. 10S-24,bacteria,bacteria,proteobacteria,gammaproteobacteria,aeromonadales,aeromonadaceae,aeromonas,1,6,0
450357,bacteria,0,0,0,1480,Aeromonas sp. CB101,bacteria,bacteria,proteobacteria,gammaproteobacteria,aeromonadales,aeromonadaceae,aeromonas,1,1,0
654,bacteria,0,0,0,10576,Aeromonas veronii,bacteria,bacteria,proteobacteria,gammaproteobacteria,aeromonadales,aeromonadaceae,aeromonas,3,2,0
56636,archaea,0,0,0,33783,Aeropyrum pernix,archaea,archaea,crenarchaeota,thermoprotei,desulfurococcales,desulfurococcaceae,aeropyrum,3,2,0
272557,archaea,0,0,0,494134,Aeropyrum pernix K1,archaea,archaea,crenarchaeota,thermoprotei,desulfurococcales,desulfurococcaceae,aeropyrum,3,3,0
151414,bacteria,0,0,0,1377,Afipia birgiae,bacteria,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,afipia,1,1,0
56946,bacteria,0,0,0,1372,Afipia broomeae,bacteria,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,afipia,1,1,0
1034,bacteria,0,0,0,1377,Afipia clevelandensis,bacteria,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,afipia,1,1,0
1035,bacteria,0,0,0,1379,Afipia felis,bacteria,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,afipia,1,1,0
168932,bacteria,0,0,0,1379,Afipia felis genospecies A,bacteria,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,afipia,1,1,0
56977,bacteria,0,0,0,1374,Afipia genosp. 2,bacteria,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,afipia,1,1,0
56978,bacteria,0,0,0,2748,Afipia genosp. 3,bacteria,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,afipia,1,1,0
211460,bacteria,0,0,0,1376,Afipia massiliensis,bacteria,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,afipia,1,1,0
235066,bacteria,0,0,0,1373,Afipia sp. B-91-007287,bacteria,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,afipia,1,1,0
290206,bacteria,0,0,0,1377,Afipia sp. SP17,bacteria,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,afipia,1,1,0
290207,bacteria,0,0,0,1373,Afipia sp. SP3302452,bacteria,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,afipia,1,1,0
186128,plant,0,0,0,1285,Agapanthus praecox,eukaryota,plantae,tracheophyta,liliopsida,asparagales,amaryllidaceae,agapanthus,2,2,1
5341,plant,0,0,0,28296,Agaricus bisporus,eukaryota,fungi,basidiomycota,agaricomycetes,agaricales,agaricaceae,agaricus,2,3,1
79798,plant,0,0,0,1154,Agaricus blazei,eukaryota,fungi,basidiomycota,agaricomycetes,agaricales,agaricaceae,agaricus,2,3,1
39271,plant,0,0,0,2388,Agastache rugosa,eukaryota,plantae,tracheophyta,magnoliopsida,lamiales,lamiaceae,agastache,3,2,0
386106,plant,0,0,0,2873,Agave tequilana,eukaryota,plantae,tracheophyta,liliopsida,asparagales,asparagaceae,agave,3,3,0
39638,vertebrate,1,0,0,2496,Agelaius phoeniceus,eukaryota,animalia,chordata,aves,passeriformes,icteridae,agelaius,3,3,0
293813,invertebrate,0,0,0,3286,Agelena orientalis,eukaryota,animalia,arthropoda,arachnida,araneae,agelenidae,agelena,2,0,1
176616,plant,0,0,0,1267,Ageratina adenophora,eukaryota,plantae,tracheophyta,magnoliopsida,asterales,asteraceae,ageratina,3,2,1
714,bacteria,0,0,0,130249,Aggregatibacter actinomycetemcomitans,bacteria,bacteria,proteobacteria,gammaproteobacteria,pasteurellales,pasteurellaceae,aggregatibacter,0,5,1
732,bacteria,0,0,0,2392,Aggregatibacter aphrophilus,bacteria,bacteria,proteobacteria,gammaproteobacteria,pasteurellales,pasteurellaceae,aggregatibacter,0,0,1
8713,vertebrate,1,0,0,1080,Agkistrodon contortrix contortrix,eukaryota,animalia,chordata,reptilia,squamata,viperidae,agkistrodon,2,5,1
2765,plant,0,0,0,1057,Aglaothamnion neglectum,eukaryota,plantae,rhodophyta,florideophyceae,ceramiales,callithamniaceae,aglaothamnion,1,1,0
292458,invertebrate,0,0,0,2594,Agriotes lineatus,eukaryota,animalia,arthropoda,insecta,coleoptera,elateridae,agriotes,2,2,1
55055,invertebrate,0,0,0,1597,Agrius convolvuli,eukaryota,animalia,arthropoda,insecta,lepidoptera,sphingidae,agrius,3,2,0
285944,bacteria,0,0,0,1710,Agrobacterium luteum,bacteria,bacteria,proteobacteria,alphaproteobacteria,sphingomonadales,rhizobiaceae,agrobacterium,3,1,0
359,bacteria,0,0,0,85402,Agrobacterium rhizogenes,bacteria,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,rhizobiaceae,rhizobium,3,1,0
173261,bacteria,0,0,0,1666,Agrobacterium sp. IP I-671,bacteria,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,rhizobiaceae,agrobacterium,1,1,0
260551,bacteria,0,0,0,316053,Agrobacterium tumefaciens,bacteria,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,rhizobiaceae,agrobacterium,3,1,0
176299,bacteria,0,0,0,3366071,Agrobacterium tumefaciens str. C58,bacteria,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,rhizobiaceae,agrobacterium,1,1,0
373,bacteria,0,0,0,21441,Agrobacterium vitis,bacteria,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,rhizobiaceae,rhizobium,3,1,0
5400,plant,0,0,0,2156,Agrocybe aegerita,,fungi,basidiomycota,agaricomycetes,agaricales,tubariaceae,cyclocybe,3,4,0
41986,bacteria,0,0,0,1965,Agromyces mediolanus,bacteria,bacteria,actinobacteria,actinomycetes,micrococcales,microbacteriaceae,agromyces,1,6,0
388924,bacteria,0,0,0,4366,Agromyces sp. KY5R,bacteria,bacteria,actinobacteria,actinomycetes,actinomycetales,microbacteriaceae,agromyces,1,1,0
4593,plant,0,0,0,1133,Agropyron cristatum,eukaryota,plantae,tracheophyta,liliopsida,poales,poaceae,agropyron,3,1,0
62759,plant,0,0,0,1420,Agrostis stolonifera var. palustris,eukaryota,plantae,tracheophyta,liliopsida,poales,poaceae,agrostis,1,4,0
56364,invertebrate,0,0,0,3023,Agrotis ipsilon,eukaryota,animalia,arthropoda,insecta,lepidoptera,noctuidae,agrotis,3,2,0
9646,mammal,1,1,0,6007,Ailuropoda melanoleuca,eukaryota,animalia,chordata,mammalia,carnivora,ursidae,ailuropoda,3,2,0
12923,invertebrate,0,0,0,2752,Aiptasia pallida,,animalia,cnidaria,anthozoa,actiniaria,aiptasiidae,aiptasia,2,0,1
12924,invertebrate,0,0,0,1198,Aiptasia pulchella,eukaryota,animalia,cnidaria,anthozoa,actiniaria,aiptasiidae,aiptasia,2,0,1
274825,vertebrate,1,0,0,2364,Aipysurus eydouxii,eukaryota,animalia,chordata,reptilia,squamata,elapidae,aipysurus,2,3,1
5037,plant,0,0,0,32009,Ajellomyces capsulatus,eukaryota,fungi,ascomycota,eurotiomycetes,onygenales,ajellomycetaceae,ajellomyces,3,2,0
5039,plant,0,0,0,5110,Ajellomyces dermatitidis,,fungi,ascomycota,incertae sedis,incertae sedis,incertae sedis,zymonema,2,3,1
155132,plant,0,0,0,1858,Akebia trifoliata,eukaryota,plantae,tracheophyta,magnoliopsida,ranunculales,lardizabalaceae,akebia,2,0,1
242601,bacteria,0,0,0,3501,Alcaligenaceae bacterium FB188,bacteria,,pseudomonadota,betaproteobacteria,burkholderiales,alcaligenaceae,pusillimonas,1,1,0
511,bacteria,0,0,0,34414,Alcaligenes faecalis,bacteria,bacteria,proteobacteria,betaproteobacteria,burkholderiales,alcaligenaceae,alcaligenes,3,2,0
206162,bacteria,0,0,0,1683,Alcaligenes sp. AL3007,bacteria,bacteria,proteobacteria,betaproteobacteria,burkholderiales,alcaligenaceae,alcaligenes,3,1,0
108557,bacteria,0,0,0,4753,Alcaligenes sp. O-1,bacteria,bacteria,proteobacteria,betaproteobacteria,burkholderiales,alcaligenaceae,alcaligenes,1,1,0
61128,bacteria,0,0,0,1034,Alcaligenes sp. SH-69,bacteria,bacteria,proteobacteria,betaproteobacteria,burkholderiales,alcaligenaceae,alcaligenes,1,4,0
59754,bacteria,0,0,0,6040,Alcanivorax borkumensis,bacteria,bacteria,proteobacteria,gammaproteobacteria,oceanospirillales,alcanivoracaceae,alcanivorax,3,2,1
393595,bacteria,0,0,0,913927,Alcanivorax borkumensis SK2,bacteria,bacteria,proteobacteria,gammaproteobacteria,oceanospirillales,alcanivoracaceae,alcanivorax,3,2,0
87886,vertebrate,1,0,0,1982,Alcolapia grahami,,animalia,chordata,actinopterygii,perciformes,cichlidae,alcolapia,3,2,0
72989,bacteria,0,0,0,1379,Alder yellows phytoplasma,,,,,,,,0,5,1
39453,plant,0,0,0,1238,Alexandrium affine,eukaryota,chromista,miozoa,dinophyceae,gonyaulacales,pyrocystaceae,alexandrium,3,3,0
2926,plant,0,0,0,1739,Alexandrium tamarense,eukaryota,chromista,myzozoa,dinophyceae,gonyaulacales,gonyaulacaceae,alexandrium,3,1,0
356796,bacteria,0,0,0,2540,Algoriphagus sp. KK10202C,bacteria,bacteria,bacteroidetes,cytophagia,cytophagales,cyclobacteriaceae,algoriphagus,2,5,1
405212,bacteria,0,0,0,13329,Alicyclobacillus acidocaldarius,bacteria,bacteria,firmicutes,bacilli,bacillales,alicyclobacillaceae,alicyclobacillus,1,1,0
187272,bacteria,0,0,0,988370,Alkalilimnicola ehrlichei MLHE-1,,,,,,,,1,6,0
152573,bacteria,0,0,0,3269,Alkalimonas amylolytica,bacteria,bacteria,proteobacteria,gammaproteobacteria,enterobacterales,alteromonadaceae,alkalimonas,3,2,0
293826,bacteria,0,0,0,1363540,Alkaliphilus metalliredigens QYMF,bacteria,,bacillota,clostridia,eubacteriales,clostridiaceae,alkaliphilus,0,0,1
39272,invertebrate,0,0,0,1560,Allacma fusca,eukaryota,animalia,arthropoda,collembola,symphypleona,sminthuridae,allacma,2,3,1
8496,vertebrate,1,0,0,6488,Alligator mississippiensis,eukaryota,animalia,chordata,reptilia,crocodylia,alligatoridae,alligator,3,4,0
4681,plant,0,0,0,2148,Allium ampeloprasum,eukaryota,plantae,tracheophyta,liliopsida,asparagales,amaryllidaceae,allium,2,0,1
4679,plant,0,0,0,19436,Allium cepa,eukaryota,plantae,tracheophyta,liliopsida,asparagales,amaryllidaceae,allium,2,2,1
91198,plant,0,0,0,1286,Allium macrostemon,eukaryota,plantae,tracheophyta,liliopsida,asparagales,amaryllidaceae,allium,2,0,1
4682,plant,0,0,0,5075,Allium sativum,eukaryota,plantae,tracheophyta,liliopsida,asparagales,amaryllidaceae,allium,2,2,1
4683,plant,0,0,0,1093,Allium tuberosum,eukaryota,plantae,tracheophyta,liliopsida,asparagales,amaryllidaceae,allium,2,2,1
1049,bacteria,0,0,0,12889,Allochromatium vinosum,bacteria,bacteria,proteobacteria,gammaproteobacteria,chromatiales,chromatiaceae,allochromatium,1,1,0
3517,plant,0,0,0,6979,Alnus glutinosa,eukaryota,plantae,tracheophyta,magnoliopsida,fagales,betulaceae,alnus,2,5,1
45385,plant,0,0,0,1987,Aloe arborescens,eukaryota,plantae,tracheophyta,liliopsida,asparagales,asphodelaceae,aloe,3,2,1
106274,plant,0,0,0,1372,Alonsoa meridionalis,eukaryota,plantae,tracheophyta,magnoliopsida,lamiales,scrophulariaceae,alonsoa,2,2,1
81473,plant,0,0,0,4927,Alopecurus myosuroides,eukaryota,plantae,tracheophyta,liliopsida,poales,poaceae,alopecurus,3,2,0
9610,mammal,1,1,0,1345,Alopex lagopus,,animalia,chordata,mammalia,carnivora,canidae,alopex,3,2,0
30590,primate,1,1,0,1929,Alouatta belzebul,eukaryota,animalia,chordata,mammalia,primates,atelidae,alouatta,3,3,0
9502,primate,1,1,0,1210,Alouatta caraya,eukaryota,animalia,chordata,mammalia,primates,atelidae,alouatta,3,2,0
30589,primate,1,1,0,1209,Alouatta palliata,eukaryota,animalia,chordata,mammalia,primates,atelidae,alouatta,3,3,0
9503,primate,1,1,0,3418,Alouatta seniculus,eukaryota,animalia,chordata,mammalia,primates,atelidae,alouatta,3,3,0
5599,plant,0,0,0,24785,Alternaria alternata,eukaryota,fungi,ascomycota,dothideomycetes,pleosporales,pleosporaceae,alternaria,3,2,0
29911,plant,0,0,0,8693,Alternaria brassicae,eukaryota,fungi,ascomycota,dothideomycetes,pleosporales,pleosporaceae,alternaria,3,2,0
29001,plant,0,0,0,10729,Alternaria brassicicola,eukaryota,fungi,ascomycota,dothideomycetes,pleosporales,pleosporaceae,alternaria,3,2,0
135859,plant,0,0,0,1046,Alternaria citri,eukaryota,fungi,ascomycota,dothideomycetes,pleosporales,pleosporaceae,alternaria,3,3,0
160389,plant,0,0,0,11140,Alternaria longipes,eukaryota,fungi,ascomycota,dothideomycetes,pleosporales,pleosporaceae,alternaria,3,4,0
48100,plant,0,0,0,6869,Alternaria solani,eukaryota,fungi,ascomycota,dothideomycetes,pleosporales,pleosporaceae,alternaria,3,2,0
105692,bacteria,0,0,0,1430,Alteromonas agarilytica,bacteria,,pseudomonadota,gammaproteobacteria,alteromonadales,alteromonadaceae,alteromonas,0,5,1
29456,bacteria,0,0,0,1118,Alteromonas sp. B-10-31,bacteria,bacteria,proteobacteria,gammaproteobacteria,alteromonadales,alteromonadaceae,alteromonas,2,0,1
29458,bacteria,0,0,0,13624,Alteromonas sp. O-7,bacteria,bacteria,proteobacteria,gammaproteobacteria,alteromonadales,alteromonadaceae,alteromonas,2,5,1
6376,bacteria,0,0,0,1597,Alvinella pompejana,eukaryota,animalia,annelida,polychaeta,terebellida,alvinellidae,alvinella,2,2,1
244799,bacteria,0,0,0,10703,Alvinella pompejana epibiont 6C6,eukaryota,animalia,annelida,polychaeta,terebellida,alvinellidae,alvinella,0,5,1
244800,bacteria,0,0,0,9976,Alvinella pompejana epibiont 7G3,eukaryota,animalia,annelida,polychaeta,terebellida,alvinellidae,alvinella,0,5,1
41956,plant,0,0,0,6668,Amanita muscaria,eukaryota,fungi,basidiomycota,agaricomycetes,agaricales,amanitaceae,amanita,2,2,1
117272,plant,0,0,0,1091,Amaranthus cruentus,,plantae,tracheophyta,magnoliopsida,caryophyllales,amaranthaceae,amaranthus,2,0,1
28502,plant,0,0,0,8280,Amaranthus hypochondriacus,eukaryota,plantae,tracheophyta,magnoliopsida,caryophyllales,amaranthaceae,amaranthus,2,0,1
29722,plant,0,0,0,1113,Amaranthus tricolor,eukaryota,plantae,tracheophyta,magnoliopsida,caryophyllales,amaranthaceae,amaranthus,2,4,1
277990,plant,0,0,0,6411,Amaranthus tuberculatus,eukaryota,plantae,tracheophyta,magnoliopsida,caryophyllales,amaranthaceae,amaranthus,2,0,1
6943,invertebrate,0,0,0,13888,Amblyomma americanum,eukaryota,animalia,arthropoda,arachnida,ixodida,ixodidae,amblyomma,3,3,0
34608,invertebrate,0,0,0,2071,Amblyomma hebraeum,eukaryota,animalia,arthropoda,arachnida,ixodida,ixodidae,amblyomma,3,3,0
13333,plant,0,0,0,1769,Amborella trichopoda,eukaryota,plantae,tracheophyta,magnoliopsida,amborellales,amborellaceae,amborella,2,2,1
4212,plant,0,0,0,3989,Ambrosia artemisiifolia,eukaryota,plantae,tracheophyta,magnoliopsida,asterales,asteraceae,ambrosia,2,0,1
8296,vertebrate,1,0,0,22217,Ambystoma mexicanum,eukaryota,animalia,chordata,amphibia,caudata,ambystomatidae,ambystoma,3,2,0
8305,vertebrate,1,0,0,9952,Ambystoma tigrinum,eukaryota,animalia,chordata,amphibia,caudata,ambystomatidae,ambystoma,3,4,0
66911,vertebrate,1,0,0,1232,Ameiurus catus,eukaryota,animalia,chordata,actinopterygii,siluriformes,ictaluridae,ameiurus,3,3,0
27778,vertebrate,1,0,0,1443,Ameiurus nebulosus,eukaryota,animalia,chordata,actinopterygii,siluriformes,ictaluridae,ameiurus,3,2,0
7924,vertebrate,1,0,0,2669,Amia calva,eukaryota,animalia,chordata,actinopterygii,amiiformes,amiidae,amia,3,3,0
150723,bacteria,0,0,0,1420,Aminobacter ciceronei,bacteria,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,phyllobacteriaceae,aminobacter,1,1,0
305698,bacteria,0,0,0,1588,Aminobacter lissarensis,bacteria,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,phyllobacteriaceae,aminobacter,1,1,0
48026,plant,0,0,0,4914,Ammi majus,eukaryota,plantae,tracheophyta,magnoliopsida,apiales,apiaceae,ammi,2,0,1
126911,plant,0,0,0,3834,Ammopiptanthus mongolicus,eukaryota,plantae,tracheophyta,magnoliopsida,fabales,fabaceae,ammopiptanthus,2,5,1
5775,invertebrate,0,0,0,4759,Amoeba proteus,eukaryota,protozoa,amoebozoa,lobosa,amoebida,amoebidae,amoeba,2,5,1
318551,vertebrate,1,0,0,1087,Amolops loloensis,eukaryota,animalia,chordata,amphibia,anura,ranidae,amolops,2,0,1
48131,plant,0,0,0,1013,Amorpha fruticosa,eukaryota,plantae,tracheophyta,magnoliopsida,fabales,fabaceae,amorpha,2,5,1
5101,plant,0,0,0,1234,Amorphotheca resinae,eukaryota,fungi,ascomycota,leotiomycetes,helotiales,amorphothecaceae,amorphotheca,3,3,0
50730,plant,0,0,0,1689,Ampelomyces quisqualis,eukaryota,fungi,ascomycota,dothideomycetes,pleosporales,phaeosphaeriaceae,ampelomyces,3,2,0
2961,plant,0,0,0,1494,Amphidinium carterae,eukaryota,chromista,miozoa,dinophyceae,gymnodiniales,gymnodiniaceae,amphidinium,3,4,0
228791,invertebrate,0,0,0,6860,Ampullaria crossean,eukaryota,metazoa,mollusca,gastropoda,architaenioglossa,ampullariidae,ampullaria,3,2,0
36819,bacteria,0,0,0,3074,Amycolatopsis azurea,bacteria,bacteria,actinobacteria,actinomycetes,actinomycetales,pseudonocardiaceae,amycolatopsis,1,1,0
76021,bacteria,0,0,0,1253,Amycolatopsis coloradensis,bacteria,bacteria,actinobacteria,actinomycetes,actinomycetales,pseudonocardiaceae,amycolatopsis,1,1,0
33910,bacteria,0,0,0,73510,Amycolatopsis mediterranei,bacteria,bacteria,actinobacteria,actinomycetes,pseudonocardiales,pseudonocardiaceae,amycolatopsis,1,6,0
1814,bacteria,0,0,0,1286,Amycolatopsis methanolica,bacteria,bacteria,actinobacteria,actinomycetes,pseudonocardiales,pseudonocardiaceae,amycolatopsis,1,6,0
31958,bacteria,0,0,0,69305,Amycolatopsis orientalis,bacteria,bacteria,actinobacteria,actinomycetes,actinomycetales,pseudonocardiaceae,amycolatopsis,1,6,0
124251,bacteria,0,0,0,1183,Amycolatopsis sp. HR167,bacteria,bacteria,actinobacteria,actinomycetes,pseudonocardiales,pseudonocardiaceae,amycolatopsis,1,6,0
29923,plant,0,0,0,3381,Amylomyces rouxii,,fungi,mucoromycota,mucoromycetes,mucorales,rhizopodaceae,rhizopus,2,0,1
46234,bacteria,0,0,0,48152,Anabaena circinalis 90,bacteria,bacteria,cyanobacteria,cyanophyceae,nostocales,nostocaceae,anabaena,0,5,1
272123,bacteria,0,0,0,1004,Anabaena cylindrica PCC 7122,bacteria,bacteria,cyanobacteriota,cyanophyceae,nostocales,nostocaceae,anabaena,2,0,1
54295,bacteria,0,0,0,1224,Anabaena lemmermannii,,bacteria,cyanobacteria,cyanophyceae,nostocales,nostocaceae,anabaena,0,5,1
29412,bacteria,0,0,0,5037,Anabaena sp. L-31,bacteria,bacteria,cyanobacteria,cyanophyceae,nostocales,nostocaceae,anabaena,2,5,1
1172,bacteria,0,0,0,6766,Anabaena variabilis,,bacteria,cyanobacteria,cyanophyceae,nostocales,nostocaceae,trichormus,2,5,1
240292,bacteria,0,0,0,1954960,Anabaena variabilis ATCC 29413,,bacteria,cyanobacteria,cyanophyceae,nostocales,nostocaceae,trichormus,0,5,1
64144,vertebrate,1,0,0,1451,Anabas testudineus,eukaryota,animalia,chordata,actinopterygii,perciformes,anabantidae,anabas,3,2,0
108328,bacteria,0,0,0,3179,Anaerobranca gottschalkii,bacteria,bacteria,firmicutes,clostridia,clostridiales,proteinivoraceae,anaerobranca,0,5,1
290397,bacteria,0,0,0,1521374,Anaeromyxobacter dehalogenans 2CP-C,bacteria,bacteria,proteobacteria,deltaproteobacteria,myxococcales,cystobacteraceae,anaeromyxobacter,1,6,0
404589,bacteria,0,0,0,1582513,Anaeromyxobacter sp. Fw109-5,bacteria,bacteria,proteobacteria,deltaproteobacteria,myxococcales,cystobacteraceae,anaeromyxobacter,1,6,0
105841,bacteria,0,0,0,2853,Anaerostipes caccae,bacteria,bacteria,firmicutes,clostridia,clostridiales,lachnospiraceae,anaerostipes,2,2,1
4615,plant,0,0,0,10203,Ananas comosus,eukaryota,plantae,tracheophyta,liliopsida,poales,bromeliaceae,ananas,3,2,0
769,bacteria,0,0,0,5387,Anaplasma centrale,bacteria,bacteria,proteobacteria,alphaproteobacteria,rickettsiales,anaplasmataceae,anaplasma,3,3,1
770,bacteria,0,0,0,67661,Anaplasma marginale,bacteria,bacteria,proteobacteria,alphaproteobacteria,rickettsiales,anaplasmataceae,anaplasma,2,3,1
320483,bacteria,0,0,0,14294,Anaplasma marginale str. Florida,bacteria,bacteria,proteobacteria,alphaproteobacteria,rickettsiales,anaplasmataceae,anaplasma,2,2,1
234826,bacteria,0,0,0,357656,Anaplasma marginale str. St. Maries,bacteria,bacteria,proteobacteria,alphaproteobacteria,rickettsiales,anaplasmataceae,anaplasma,2,2,1
142058,bacteria,0,0,0,6489,Anaplasma ovis,bacteria,bacteria,proteobacteria,alphaproteobacteria,rickettsiales,anaplasmataceae,anaplasma,2,3,1
948,bacteria,0,0,0,83924,Anaplasma phagocytophilum,bacteria,bacteria,proteobacteria,alphaproteobacteria,rickettsiales,anaplasmataceae,anaplasma,2,5,1
