SpeciesID,Type,IsVertibrate,IsMammal,DNAtype,Ncodons,SpeciesName,Domain,Kingdom,Phylum,Class,Order,Family,Genus,RawMitKmeans,NMFMitKmeans,RawMitSpec,NMFMitSpec
195836,vertebrate,1,0,1,3988, Aphanius danfordii,eukaryota,animalia,chordata,actinopterygii,cyprinodontiformes,cyprinodontidae,aphanius,3,3,1,1
196032,vertebrate,1,0,1,1620, Aphanius dispar dispar,eukaryota,animalia,chordata,actinopterygii,cyprinodontiformes,cyprinodontidae,aphanius,3,4,1,0
30736,vertebrate,1,0,1,2648, Aphanius fasciatus,eukaryota,animalia,chordata,actinopterygii,cyprinodontiformes,cyprinodontidae,aphanius,3,4,1,0
136835,vertebrate,1,0,1,9866, Aphanius iberus,eukaryota,animalia,chordata,actinopterygii,cyprinodontiformes,cyprinodontidae,aphanius,3,4,1,0
289295,vertebrate,1,0,1,1346, Aphanius isfahani,,,,,,,,3,3,1,1
30737,vertebrate,1,0,1,1296, Aphanius mento,eukaryota,animalia,chordata,actinopterygii,cyprinodontiformes,cyprinodontidae,aphanius,3,4,1,0
195839,vertebrate,1,0,1,2343, Aphanius sophiae,eukaryota,animalia,chordata,actinopterygii,cyprinodontiformes,cyprinodontidae,aphanius,3,3,1,0
195841,vertebrate,1,0,1,4337, Aphanius villwocki,eukaryota,animalia,chordata,actinopterygii,cyprinodontiformes,cyprinodontidae,aphanius,3,3,1,0
195851,vertebrate,1,0,1,2723, Aphanius vladykovi,eukaryota,animalia,chordata,actinopterygii,cyprinodontiformes,cyprinodontidae,aphanius,3,3,1,1
183535,vertebrate,1,0,1,1690, Aphanotriccus audax,eukaryota,animalia,chordata,aves,passeriformes,tyrannidae,aphanotriccus,3,3,0,0
94919,vertebrate,1,0,1,1460, Aphredoderus sayanus,eukaryota,animalia,chordata,actinopterygii,percopsiformes,aphredoderidae,aphredoderus,1,3,0,1
140595,vertebrate,1,0,1,2971, Aphyocypris chinensis,eukaryota,animalia,chordata,actinopterygii,cypriniformes,cyprinidae,aphyocypris,1,3,1,1
7461,invertebrate,0,0,1,1362, Apis cerana,eukaryota,animalia,arthropoda,insecta,hymenoptera,apidae,apis,2,1,2,0
7462,invertebrate,0,0,1,1130, Apis dorsata,eukaryota,animalia,arthropoda,insecta,hymenoptera,apidae,apis,2,1,2,0
7460,invertebrate,0,0,1,1200, Apis mellifera,bacteria,animalia,arthropoda,insecta,hymenoptera,apidae,apis,2,1,2,0
7469,invertebrate,0,0,1,3969, Apis mellifera ligustica,bacteria,animalia,arthropoda,insecta,hymenoptera,apidae,apis,2,1,2,0
6500,invertebrate,0,0,1,3515, Aplysia californica,eukaryota,animalia,mollusca,gastropoda,aplysiida,aplysiidae,aplysia,0,1,2,2
9234,vertebrate,1,0,1,1435, Aptenodytes patagonicus,eukaryota,animalia,chordata,aves,sphenisciformes,spheniscidae,aptenodytes,4,0,0,1
36673,vertebrate,1,0,1,2604, Apteronotus albifrons,eukaryota,animalia,chordata,actinopterygii,gymnotiformes,apteronotidae,apteronotus,1,3,0,1
61298,vertebrate,1,0,1,1704, Apteryx australis australis,eukaryota,animalia,chordata,aves,apterygiformes,apterygidae,apteryx,4,4,0,0
202946,vertebrate,1,0,1,6251, Apteryx australis mantelli,eukaryota,animalia,chordata,aves,apterygiformes,apterygidae,apteryx,4,3,0,0
8823,vertebrate,1,0,1,3588, Apteryx haastii,eukaryota,animalia,chordata,aves,apterygiformes,apterygidae,apteryx,4,0,0,1
308060,vertebrate,1,0,1,1136, Apteryx rowii,,,,,,,,4,4,0,0
181459,vertebrate,1,0,1,1784, Aptocyclus ventricosus,eukaryota,animalia,chordata,actinopterygii,scorpaeniformes,cyclopteridae,aptocyclus,3,3,1,0
8895,vertebrate,1,0,1,5333, Apus apus,eukaryota,animalia,chordata,aves,apodiformes,apodidae,apus,4,0,0,1
243320,vertebrate,1,0,1,1137, Apus melba,,animalia,chordata,aves,apodiformes,apodidae,apus,4,4,0,0
3702,plant,0,0,1,26228, Arabidopsis thaliana,eukaryota,plantae,tracheophyta,magnoliopsida,brassicales,brassicaceae,arabidopsis,0,2,1,2
113544,vertebrate,1,0,1,3692, Arapaima gigas,eukaryota,animalia,chordata,actinopterygii,osteoglossiformes,arapaimidae,arapaima,1,4,0,0
7640,invertebrate,0,0,1,4193, Arbacia lixula,eukaryota,animalia,echinodermata,echinoidea,arbacioida,arbaciidae,arbacia,0,3,1,2
74111,vertebrate,1,0,1,1513, Archocentrus nigrofasciatus,,animalia,chordata,actinopterygii,perciformes,cichlidae,amatitlania,3,4,1,0
318505,vertebrate,1,0,1,1134, Archocentrus panamensis,,animalia,chordata,actinopterygii,perciformes,cichlidae,archocentrus,3,4,1,0
63161,vertebrate,1,0,1,1136, Archocentrus septemfasiatus,,animalia,chordata,teleostei,perciformes,cichlidae,amatitlania,3,4,1,0
181474,vertebrate,1,0,1,2143, Arcos sp. KU-149,eukaryota,animalia,chordata,actinopterygii,gobiesociformes,gobiesocidae,arcos,3,3,1,0
161928,mammal,1,1,1,2568, Arctocephalus australis,eukaryota,animalia,chordata,mammalia,carnivora,otariidae,arctocephalus,1,0,0,1
29084,mammal,1,1,1,3121, Arctocephalus forsteri,eukaryota,animalia,chordata,mammalia,carnivora,otariidae,arctocephalus,1,0,0,1
37191,mammal,1,1,1,2741, Arctocephalus pusillus,eukaryota,animalia,chordata,mammalia,carnivora,otariidae,arctocephalus,1,0,0,1
161921,mammal,1,1,1,2741, Arctocephalus townsendi,eukaryota,animalia,chordata,mammalia,carnivora,otariidae,arctocephalus,1,0,0,1
185735,vertebrate,1,0,1,3084, Arctogadus glacialis,eukaryota,animalia,chordata,actinopterygii,gadiformes,gadidae,arctogadus,3,3,1,1
139309,mammal,1,1,1,1108, Arctonyx collaris,eukaryota,animalia,chordata,mammalia,carnivora,mustelidae,arctonyx,1,0,0,1
148607,vertebrate,1,0,1,2012, Arctoscopus japonicus,eukaryota,animalia,chordata,actinopterygii,perciformes,trichodontidae,arctoscopus,3,4,1,0
390973,vertebrate,1,0,1,3078, Ardea novaehollandiae,eukaryota,animalia,chordata,aves,pelecaniformes,ardeidae,egretta,4,0,0,1
172690,vertebrate,1,0,1,2658, Ardeotis arabs,eukaryota,animalia,chordata,aves,otidiformes,otididae,ardeotis,4,0,0,1
89386,vertebrate,1,0,1,1137, Ardeotis kori,eukaryota,animalia,chordata,aves,otidiformes,otididae,ardeotis,4,3,0,0
148034,mammal,1,1,1,3420, Ardops nichollsi,eukaryota,animalia,chordata,mammalia,chiroptera,phyllostomidae,ardops,4,0,0,1
54971,vertebrate,1,0,1,3633, Arenaria interpres,eukaryota,animalia,chordata,aves,charadriiformes,scolopacidae,arenaria,4,0,0,1
31199,invertebrate,0,0,1,3715, Argopecten irradians,eukaryota,animalia,mollusca,bivalvia,pectinida,pectinidae,argopecten,0,2,1,2
260819,invertebrate,0,0,1,1416, Argulus americanus,eukaryota,animalia,arthropoda,ichthyostraca,arguloida,argulidae,argulus,2,1,2,0
148035,mammal,1,1,1,1140, Ariteus flavescens,eukaryota,animalia,chordata,mammalia,chiroptera,phyllostomidae,ariteus,4,0,0,1
260804,invertebrate,0,0,1,1605, Armillifer armillatus,eukaryota,animalia,arthropoda,ichthyostraca,porocephalida,porocephalidae,armillifer,3,4,1,0
264149,vertebrate,1,0,1,2166, Arothron firmamentum,eukaryota,animalia,chordata,actinopterygii,tetraodontiformes,tetraodontidae,arothron,3,3,1,0
342437,vertebrate,1,0,1,7378, Arothron meleagris,eukaryota,animalia,chordata,actinopterygii,tetraodontiformes,tetraodontidae,arothron,4,4,0,0
335548,vertebrate,1,0,1,4854, Artamus cinereus,eukaryota,animalia,chordata,aves,passeriformes,artamidae,artamus,4,0,0,1
335546,vertebrate,1,0,1,13314, Artamus personatus,eukaryota,animalia,chordata,aves,passeriformes,artamidae,artamus,4,0,0,1
335547,vertebrate,1,0,1,9028, Artamus superciliosus,eukaryota,animalia,chordata,aves,passeriformes,artamidae,artamus,4,0,0,1
6661,invertebrate,0,0,1,3080, Artemia franciscana,eukaryota,animalia,arthropoda,branchiopoda,anostraca,artemiidae,artemia,0,2,1,0
283491,mammal,1,1,1,1140, Artibeus amplus,eukaryota,animalia,chordata,mammalia,chiroptera,phyllostomidae,artibeus,1,0,0,1
51010,mammal,1,1,1,1899, Artibeus fimbriatus,eukaryota,animalia,chordata,mammalia,chiroptera,phyllostomidae,artibeus,1,0,0,1
51011,mammal,1,1,1,1900, Artibeus fraterculus,eukaryota,animalia,chordata,mammalia,chiroptera,phyllostomidae,artibeus,1,0,0,1
51012,mammal,1,1,1,2280, Artibeus hirsutus,eukaryota,animalia,chordata,mammalia,chiroptera,phyllostomidae,artibeus,1,0,0,1
51014,mammal,1,1,1,2660, Artibeus intermedius,eukaryota,animalia,chordata,mammalia,chiroptera,phyllostomidae,artibeus,1,0,0,1
9417,mammal,1,1,1,14510, Artibeus jamaicensis,eukaryota,animalia,chordata,mammalia,chiroptera,phyllostomidae,artibeus,1,0,0,1
406805,mammal,1,1,1,4180, Artibeus jamaicensis aequatorialis,eukaryota,animalia,chordata,mammalia,chiroptera,phyllostomidae,artibeus,1,0,0,1
406806,mammal,1,1,1,22040, Artibeus jamaicensis jamaicensis,eukaryota,animalia,chordata,mammalia,chiroptera,phyllostomidae,artibeus,1,0,0,1
256420,mammal,1,1,1,1140, Artibeus jamaicensis paulus,eukaryota,animalia,chordata,mammalia,chiroptera,phyllostomidae,artibeus,1,3,0,1
256419,mammal,1,1,1,2660, Artibeus jamaicensis richardsoni,eukaryota,animalia,chordata,mammalia,chiroptera,phyllostomidae,artibeus,1,3,0,1
211472,mammal,1,1,1,1898, Artibeus jamaicensis triomylus,eukaryota,animalia,chordata,mammalia,chiroptera,phyllostomidae,artibeus,1,0,0,1
211471,mammal,1,1,1,2279, Artibeus jamaicensis yucatanicus,eukaryota,animalia,chordata,mammalia,chiroptera,phyllostomidae,artibeus,1,3,0,1
27634,mammal,1,1,1,3413, Artibeus lituratus,eukaryota,animalia,chordata,mammalia,chiroptera,phyllostomidae,artibeus,1,0,0,1
40228,mammal,1,1,1,4179, Artibeus obscurus,eukaryota,animalia,chordata,mammalia,chiroptera,phyllostomidae,artibeus,1,0,0,1
40229,mammal,1,1,1,1140, Artibeus phaeotis,eukaryota,animalia,chordata,mammalia,chiroptera,phyllostomidae,artibeus,1,0,0,1
40230,mammal,1,1,1,9499, Artibeus planirostris,eukaryota,animalia,chordata,mammalia,chiroptera,phyllostomidae,artibeus,1,0,0,1
406809,mammal,1,1,1,2280, Artibeus planirostris grenadensis,eukaryota,animalia,chordata,mammalia,chiroptera,phyllostomidae,artibeus,1,0,0,1
406810,mammal,1,1,1,9120, Artibeus planirostris hercules,eukaryota,animalia,chordata,mammalia,chiroptera,phyllostomidae,artibeus,1,0,0,1
406811,mammal,1,1,1,1140, Artibeus planirostris planirostris,eukaryota,animalia,chordata,mammalia,chiroptera,phyllostomidae,artibeus,1,0,0,1
406812,mammal,1,1,1,4180, Artibeus planirostris trinitatis,eukaryota,animalia,chordata,mammalia,chiroptera,phyllostomidae,artibeus,1,0,0,1
406813,mammal,1,1,1,4940, Artibeus schwartzi,eukaryota,animalia,chordata,mammalia,chiroptera,phyllostomidae,artibeus,1,0,0,1
8439,vertebrate,1,0,1,2334, Ascaphus truei,eukaryota,animalia,chordata,amphibia,anura,ascaphidae,ascaphus,1,3,1,0
6253,invertebrate,0,0,1,3979, Ascaris suum,eukaryota,animalia,nematoda,chromadorea,rhabditida,ascarididae,ascaris,0,2,1,2
188568,mammal,1,1,1,3495, Aselliscus stoliczkanus,eukaryota,animalia,chordata,mammalia,chiroptera,hipposideridae,aselliscus,4,0,0,1
409885,mammal,1,1,1,1398, Aselliscus tricuspidatus,eukaryota,animalia,chordata,mammalia,chiroptera,hipposideridae,aselliscus,4,0,0,1
284811,plant,0,0,1,2170, Ashbya gossypii ATCC 10895,,fungi,ascomycota,saccharomycetes,saccharomycetales,eremotheciaceae,eremothecium,2,1,2,0
111810,vertebrate,1,0,1,1048, Asio otus,eukaryota,animalia,chordata,aves,strigiformes,strigidae,asio,4,0,0,1
181476,vertebrate,1,0,1,2174, Aspasma minima,eukaryota,animalia,chordata,actinopterygii,gobiesociformes,gobiesocidae,aspasma,3,4,1,0
5061,plant,0,0,1,6832, Aspergillus niger,eukaryota,fungi,ascomycota,eurotiomycetes,eurotiales,aspergillaceae,aspergillus,2,1,2,0
5068,plant,0,0,1,7205, Aspergillus tubingensis,eukaryota,fungi,ascomycota,eurotiomycetes,eurotiales,aspergillaceae,aspergillus,2,1,2,0
52180,vertebrate,1,0,1,1151, Aspidoscelis tigris,eukaryota,animalia,chordata,reptilia,squamata,teiidae,aspidoscelis,1,3,0,0
64102,vertebrate,1,0,1,1122, Astatheros rostratum,,,,,,,,3,4,1,0
40171,vertebrate,1,0,1,1046, Astatoreochromis alluaudi,eukaryota,animalia,chordata,actinopterygii,perciformes,cichlidae,astatoreochromis,3,3,1,0
7602,invertebrate,0,0,1,3450, Asterias amurensis,eukaryota,animalia,echinodermata,asteroidea,forcipulatida,asteriidae,asterias,0,1,1,0
388629,invertebrate,0,0,1,3614, Astrangia sp. JVK-2006,eukaryota,animalia,cnidaria,anthozoa,scleractinia,rhizangiidae,astrangia,0,1,1,2
50733,vertebrate,1,0,1,2250, Astronotus ocellatus,eukaryota,animalia,chordata,actinopterygii,perciformes,cichlidae,astronotus,3,3,1,1
60560,invertebrate,0,0,1,2897, Astropecten polyacanthus,eukaryota,animalia,echinodermata,asteroidea,paxillosida,astropectinidae,astropecten,0,4,1,0
178766,vertebrate,1,0,1,3167, Astyanax aeneus,eukaryota,animalia,chordata,actinopterygii,characiformes,characidae,astyanax,1,3,0,0
7994,vertebrate,1,0,1,8757, Astyanax mexicanus,eukaryota,animalia,chordata,actinopterygii,characiformes,characidae,astyanax,1,3,0,0
223987,invertebrate,0,0,1,2304, Asymmetron lucayanum,eukaryota,animalia,chordata,leptocardii,amphioxiformes,branchiostomatidae,asymmetron,3,4,1,0
143306,vertebrate,1,0,1,2395, Ateleopus japonicus,eukaryota,animalia,chordata,actinopterygii,ateleopodiformes,ateleopodidae,ateleopus,1,3,0,1
118643,primate,1,1,1,1849, Ateles belzebuth chamek,eukaryota,animalia,chordata,mammalia,primates,atelidae,ateles,1,3,0,0
118649,primate,1,1,1,1111, Ateles geoffroyi yucatanensis,eukaryota,animalia,chordata,mammalia,primates,atelidae,ateles,1,3,0,0
9510,primate,1,1,1,1477, Ateles paniscus,eukaryota,animalia,chordata,mammalia,primates,atelidae,ateles,1,3,0,1
210642,mammal,1,1,1,1106, Atilax paludinosus,eukaryota,animalia,chordata,mammalia,carnivora,herpestidae,atilax,4,0,0,1
227233,vertebrate,1,0,1,2901, Attagis gayi,eukaryota,animalia,chordata,aves,charadriiformes,thinocoridae,attagis,4,0,0,1
136300,vertebrate,1,0,1,2133, Aulopus japonicus,,animalia,chordata,actinopterygii,aulopiformes,aulopidae,aulopus,3,4,1,0
240152,vertebrate,1,0,1,2077, Aulorhynchus flavidus,eukaryota,animalia,chordata,actinopterygii,gasterosteiformes,aulorhynchidae,aulorhynchus,3,4,1,0
150448,vertebrate,1,0,1,2435, Aulostomus chinensis,eukaryota,animalia,chordata,actinopterygii,syngnathiformes,aulostomidae,aulostomus,3,4,1,2
6145,invertebrate,0,0,1,4408, Aurelia aurita,eukaryota,animalia,cnidaria,scyphozoa,semaeostomeae,ulmaridae,aurelia,0,1,2,0
318676,vertebrate,1,0,1,1134, Australoheros facetus,eukaryota,animalia,chordata,actinopterygii,cichliformes,cichlidae,australoheros,3,4,1,0
329336,vertebrate,1,0,1,1513, Australoheros scitulus,eukaryota,animalia,chordata,actinopterygii,perciformes,cichlidae,australoheros,3,4,1,0
319036,vertebrate,1,0,1,1403, Austrofundulus leoni,eukaryota,animalia,chordata,actinopterygii,cyprinodontiformes,rivulidae,austrofundulus,1,0,0,1
52670,vertebrate,1,0,1,2106, Austrofundulus limnaeus,eukaryota,animalia,chordata,actinopterygii,cyprinodontiformes,rivulidae,austrofundulus,3,3,1,0
60311,vertebrate,1,0,1,1750, Austrofundulus transilis,eukaryota,animalia,chordata,actinopterygii,cyprinodontiformes,rivulidae,austrofundulus,1,3,0,1
217026,vertebrate,1,0,1,8220, Auxis rochei,eukaryota,animalia,chordata,actinopterygii,perciformes,scombridae,auxis,3,4,1,0
13353,vertebrate,1,0,1,2740, Auxis thazard,eukaryota,animalia,chordata,actinopterygii,perciformes,scombridae,auxis,3,4,1,0
122246,primate,1,1,1,15161, Avahi laniger,eukaryota,animalia,chordata,mammalia,primates,indriidae,avahi,4,0,0,1
132108,primate,1,1,1,2343, Avahi occidentalis,eukaryota,animalia,chordata,mammalia,primates,indriidae,avahi,4,0,0,1
153946,invertebrate,0,0,1,4217, Axinella corrugata,eukaryota,animalia,porifera,demospongiae,axinellida,axinellidae,axinella,0,2,2,2
30385,vertebrate,1,0,1,3082, Aythya americana,eukaryota,animalia,chordata,aves,anseriformes,anatidae,aythya,4,3,0,1
41806,mammal,1,1,1,1519, Babyrousa babyrussa,eukaryota,animalia,chordata,mammalia,artiodactyla,suidae,babyrousa,4,0,0,1
27457,invertebrate,0,0,1,3111, Bactrocera dorsalis,eukaryota,metazoa,arthropoda,insecta,diptera,tephritidae,bactrocera,2,1,2,0
104688,invertebrate,0,0,1,6385, Bactrocera oleae,eukaryota,animalia,arthropoda,insecta,diptera,tephritidae,bactrocera,2,1,2,0
69547,invertebrate,0,0,1,1315, Bactrocera papayae,,animalia,arthropoda,insecta,diptera,tephritidae,bactrocera,2,1,2,0
286574,vertebrate,1,0,1,1047, Baileychromis centropomoides,eukaryota,animalia,chordata,actinopterygii,perciformes,cichlidae,baileychromis,3,3,1,1
27602,mammal,1,1,1,6932, Balaena mysticetus,eukaryota,animalia,chordata,mammalia,cetacea,balaenidae,balaena,4,0,0,1
9767,mammal,1,1,1,7117, Balaenoptera acutorostrata,eukaryota,animalia,chordata,mammalia,cetacea,balaenopteridae,balaenoptera,1,0,0,1
33556,mammal,1,1,1,3706, Balaenoptera bonaerensis,eukaryota,animalia,chordata,mammalia,cetacea,balaenopteridae,balaenoptera,1,0,0,1
9768,mammal,1,1,1,3705, Balaenoptera borealis,eukaryota,animalia,chordata,mammalia,cetacea,balaenopteridae,balaenoptera,1,0,0,1
255365,mammal,1,1,1,6454, Balaenoptera brydei,eukaryota,animalia,chordata,mammalia,cetacea,balaenopteridae,balaenoptera,1,0,0,1
9769,mammal,1,1,1,3706, Balaenoptera edeni,eukaryota,animalia,chordata,mammalia,cetacea,balaenopteridae,balaenoptera,1,0,0,1
9771,mammal,1,1,1,3227, Balaenoptera musculus,eukaryota,animalia,chordata,mammalia,cetacea,balaenopteridae,balaenoptera,1,0,0,1
255217,mammal,1,1,1,6454, Balaenoptera omurai,eukaryota,animalia,chordata,mammalia,cetacea,balaenopteridae,balaenoptera,1,0,0,1
9770,mammal,1,1,1,3227, Balaenoptera physalus,eukaryota,animalia,chordata,mammalia,cetacea,balaenopteridae,balaenoptera,1,0,0,1
35080,invertebrate,0,0,1,3452, Balanoglossus carnosus,eukaryota,animalia,hemichordata,enteropneusta,[unassigned] enteropneusta,ptychoderidae,balanoglossus,3,4,1,0
452650,mammal,1,1,1,2477, Barbastella beijingensis,eukaryota,animalia,chordata,mammalia,chiroptera,vespertilionidae,barbastella,4,0,0,1
187009,mammal,1,1,1,1839, Barbastella leucomelas,eukaryota,animalia,chordata,mammalia,chiroptera,vespertilionidae,barbastella,1,0,0,1
357282,vertebrate,1,0,1,2478, Barbatula toni,eukaryota,animalia,chordata,actinopterygii,cypriniformes,nemacheilidae,barbatula,3,3,1,2
137063,vertebrate,1,0,1,2355, Barbodes gonionotus,,animalia,chordata,teleostei,cypriniformes,cyprinidae,barbonymus,1,3,0,1
40830,vertebrate,1,0,1,2738, Barbus barbus,eukaryota,animalia,chordata,actinopterygii,cypriniformes,cyprinidae,barbus,1,3,0,1
116644,vertebrate,1,0,1,1132, Barbus lepineyi,eukaryota,animalia,chordata,actinopteri,cypriniformes,cyprinidae,barbus,1,4,0,0
101873,vertebrate,1,0,1,1976, Barbus petenyi,eukaryota,animalia,chordata,actinopterygii,cypriniformes,cyprinidae,barbus,1,3,0,0
137039,vertebrate,1,0,1,3113, Barbus trimaculatus,,animalia,chordata,actinopterygii,cypriniformes,cyprinidae,barbus,1,3,0,1
85526,vertebrate,1,0,1,1851, Basileuterus culicivorus,eukaryota,animalia,chordata,aves,passeriformes,parulidae,basileuterus,4,0,0,1
85528,vertebrate,1,0,1,4048, Basileuterus flaveolus,eukaryota,animalia,chordata,aves,passeriformes,parulidae,basileuterus,4,0,0,1
248307,vertebrate,1,0,1,14986, Basileuterus fulvicauda,eukaryota,animalia,chordata,aves,passeriformes,parulidae,basileuterus,4,3,0,1
240590,vertebrate,1,0,1,1944, Basileuterus leucoblepharus,eukaryota,animalia,chordata,aves,passeriformes,parulidae,basileuterus,4,3,0,1
240589,vertebrate,1,0,1,9623, Basileuterus rivularis,eukaryota,animalia,chordata,aves,passeriformes,parulidae,basileuterus,4,3,0,1
182905,vertebrate,1,0,1,1011, Basileuterus rubifrons,,,,,,,,4,0,0,1
85531,vertebrate,1,0,1,1375, Basileuterus rufifrons,eukaryota,animalia,chordata,aves,passeriformes,parulidae,basileuterus,4,0,0,1
182906,vertebrate,1,0,1,1012, Basileuterus tristriatus,eukaryota,animalia,chordata,aves,passeriformes,parulidae,basileuterus,4,3,0,1
55047,mammal,1,1,1,1243, Bassariscus astutus,eukaryota,animalia,chordata,mammalia,carnivora,procyonidae,bassariscus,1,0,0,1
181397,vertebrate,1,0,1,1784, Bassozetus zenkevitchi,eukaryota,animalia,chordata,actinopterygii,ophidiiformes,ophidiidae,bassozetus,3,2,1,2
293468,vertebrate,1,0,1,1394, Bathybates graueri,eukaryota,animalia,chordata,actinopterygii,perciformes,cichlidae,bathybates,3,3,1,0
293470,vertebrate,1,0,1,1047, Bathybates leo,eukaryota,animalia,chordata,actinopterygii,perciformes,cichlidae,bathybates,3,3,1,0
293467,vertebrate,1,0,1,1047, Bathybates minor,eukaryota,animalia,chordata,actinopterygii,perciformes,cichlidae,bathybates,3,3,1,0
332421,vertebrate,1,0,1,1781, Bathygadus antrodes,eukaryota,animalia,chordata,actinopterygii,gadiformes,macrouridae,bathygadus,0,2,1,0
170193,vertebrate,1,0,1,2283, Bathylagus ochotensis,,animalia,chordata,actinopterygii,osmeriformes,bathylagidae,lipolagus,3,4,1,0
392385,vertebrate,1,0,1,1170, Batis capensis,eukaryota,animalia,chordata,aves,passeriformes,platysteiridae,batis,4,2,0,2
254444,vertebrate,1,0,1,4329, Batis mixta,eukaryota,animalia,chordata,aves,passeriformes,platysteiridae,batis,4,4,0,0
392399,vertebrate,1,0,1,3627, Batis sp. crypta,eukaryota,animalia,chordata,aves,passeriformes,platysteiridae,batis,4,4,0,0
262770,vertebrate,1,0,1,3103, Batrachomoeus trispinosus,eukaryota,animalia,chordata,actinopterygii,batrachoidiformes,batrachoididae,batrachomoeus,1,3,1,1
